Postcode,Latitude,Longitude,County,District,Ward
E1 5JY,51.520167,-0.065075,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5JZ,51.5198,-0.06411,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LA,51.518292,-0.068066,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LB,51.518354,-0.070744,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LD,51.518559,-0.070017,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LE,51.517691,-0.070383,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LG,51.518383,-0.069273,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LH,51.519121,-0.068752,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LJ,51.51906,-0.070371,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LL,51.518249,-0.068661,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LN,51.519261,-0.070677,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LP,51.519646,-0.070575,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LQ,51.518578,-0.06895,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LS,51.517896,-0.069178,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LT,51.517724,-0.07018,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LW,51.518781,-0.071029,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5LX,51.519437,-0.06992,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NA,51.519061,-0.064574,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NB,51.518363,-0.065829,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NF,51.51778,-0.066951,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NG,51.517457,-0.069269,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NJ,51.517159,-0.069209,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NL,51.517785,-0.068981,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NN,51.518252,-0.066727,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NP,51.51866,-0.067503,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NS,51.519418,-0.068191,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NT,51.519428,-0.065005,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NU,51.519529,-0.064583,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NW,51.518185,-0.067624,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5NX,51.519529,-0.064583,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5PA,51.518834,-0.066587,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5PB,51.517355,-0.069605,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 5PH,51.523744,-0.056289,Greater London,Tower Hamlets,St Peter's
E1 5PR,51.5217,-0.059345,Greater London,Tower Hamlets,St Peter's
E1 5PS,51.522183,-0.059743,Greater London,Tower Hamlets,St Peter's
E1 5PT,51.521838,-0.058489,Greater London,Tower Hamlets,St Peter's
E1 5PU,51.521928,-0.057404,Greater London,Tower Hamlets,St Peter's
E1 5QH,51.520646,-0.055988,Greater London,Tower Hamlets,Bethnal Green
E1 5QJ,51.523411,-0.054631,Greater London,Tower Hamlets,Bethnal Green
E1 5QL,51.522936,-0.053627,Greater London,Tower Hamlets,Bethnal Green
E1 5QN,51.523018,-0.054215,Greater London,Tower Hamlets,Bethnal Green
E1 5QP,51.524148,-0.055133,Greater London,Tower Hamlets,St Peter's
E1 5QQ,51.524047,-0.054488,Greater London,Tower Hamlets,Bethnal Green
E1 5QR,51.523503,-0.055304,Greater London,Tower Hamlets,St Peter's
E1 5QS,51.523503,-0.055304,Greater London,Tower Hamlets,St Peter's
E1 5QT,51.523768,-0.055453,Greater London,Tower Hamlets,St Peter's
E1 5QU,51.523869,-0.057292,Greater London,Tower Hamlets,St Peter's
E1 5QW,51.523811,-0.054368,Greater London,Tower Hamlets,Bethnal Green
E1 5QY,51.523915,-0.055748,Greater London,Tower Hamlets,St Peter's
E1 5QZ,51.523397,-0.055972,Greater London,Tower Hamlets,St Peter's
E1 5RA,51.523157,-0.056688,Greater London,Tower Hamlets,St Peter's
E1 5RB,51.523241,-0.05791,Greater London,Tower Hamlets,St Peter's
E1 5RD,51.523142,-0.058448,Greater London,Tower Hamlets,St Peter's
E1 5RE,51.5235,-0.059371,Greater London,Tower Hamlets,St Peter's
E1 5RF,51.523592,-0.057419,Greater London,Tower Hamlets,St Peter's
E1 5RG,51.523592,-0.057419,Greater London,Tower Hamlets,St Peter's
E1 5RJ,51.523465,-0.058967,Greater London,Tower Hamlets,St Peter's
E1 5RN,51.523018,-0.055296,Greater London,Tower Hamlets,St Peter's
E1 5RP,51.521298,-0.057373,Greater London,Tower Hamlets,St Peter's
E1 5RR,51.521246,-0.056366,Greater London,Tower Hamlets,St Peter's
E1 5RS,51.521864,-0.056801,Greater London,Tower Hamlets,St Peter's
E1 5RT,51.522376,-0.057846,Greater London,Tower Hamlets,St Peter's
E1 5RU,51.522324,-0.056868,Greater London,Tower Hamlets,St Peter's
E1 5RW,51.521298,-0.057373,Greater London,Tower Hamlets,St Peter's
E1 5RX,51.522842,-0.057725,Greater London,Tower Hamlets,St Peter's
E1 5RY,51.522842,-0.057725,Greater London,Tower Hamlets,St Peter's
E1 5RZ,51.522278,-0.055717,Greater London,Tower Hamlets,St Peter's
E1 5SD,51.520762,-0.058088,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AA,51.519178,-0.075901,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AB,51.516491,-0.072337,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AD,51.519785,-0.076882,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AG,51.518945,-0.076516,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AH,51.518631,-0.077248,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AN,51.518895,-0.078378,City of London,City of London,Bishopsgate
E1 6AQ,51.5202,-0.078482,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AT,51.518956,-0.077292,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6AW,51.523753,-0.075922,Greater London,Hackney,Hoxton East & Shoreditch
E1 6AX,51.524447,-0.077652,Greater London,Hackney,Hoxton East & Shoreditch
E1 6AZ,51.520947,-0.074772,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BA,51.521893,-0.076534,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BD,51.517646,-0.074078,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BE,51.517344,-0.073872,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BF,51.515439,-0.072196,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BG,51.519572,-0.074703,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BJ,51.52115,-0.075657,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BP,51.521476,-0.076306,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BS,51.518803,-0.077313,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BT,51.521366,-0.076645,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6BW,51.522583,-0.077499,Greater London,Hackney,Hoxton East & Shoreditch
E1 6BX,51.52098,-0.077351,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DB,51.521181,-0.078498,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DG,51.521551,-0.076548,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DH,51.516401,-0.073378,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DJ,51.516401,-0.073378,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DT,51.519358,-0.076597,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DU,51.520502,-0.078337,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DW,51.519813,-0.076362,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DX,51.520574,-0.077281,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6DY,51.520205,-0.078335,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6EA,51.520073,-0.075212,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6EB,51.520912,-0.075379,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6ED,51.520451,-0.075816,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6EG,51.519811,-0.077342,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6EQ,51.520119,-0.078612,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6EW,51.519801,-0.075656,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6FQ,51.518803,-0.077327,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6FU,51.523653,-0.07244,Greater London,Tower Hamlets,Weavers
E1 6GH,51.520172,-0.077961,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6GJ,51.523291,-0.075725,Greater London,Tower Hamlets,Weavers
E1 6GN,51.518843,-0.076965,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6GP,51.52423,-0.07263,Greater London,Tower Hamlets,Weavers
E1 6GQ,51.524372,-0.072523,Greater London,Tower Hamlets,Weavers
E1 6GR,51.523824,-0.073656,Greater London,Tower Hamlets,Weavers
E1 6GS,51.523824,-0.073656,Greater London,Tower Hamlets,Weavers
E1 6GT,51.524015,-0.073259,Greater London,Tower Hamlets,Weavers
E1 6GU,51.524047,-0.073012,Greater London,Tower Hamlets,Weavers
E1 6GW,51.523902,-0.072946,Greater London,Tower Hamlets,Weavers
E1 6GX,51.523695,-0.073445,Greater London,Tower Hamlets,Weavers
E1 6GY,51.523454,-0.076338,Greater London,Hackney,Hoxton East & Shoreditch
E1 6HF,51.521675,-0.07366,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6HN,51.519018,-0.058133,Greater London,Tower Hamlets,Whitechapel
E1 6HP,51.524447,-0.077652,Greater London,Hackney,Hoxton East & Shoreditch
E1 6HQ,51.518756,-0.076608,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6HR,51.523638,-0.072208,Greater London,Tower Hamlets,Weavers
E1 6HT,51.523701,-0.074226,Greater London,Tower Hamlets,Weavers
E1 6HU,51.524402,-0.077526,Greater London,Hackney,Hoxton East & Shoreditch
E1 6HY,51.52433,-0.077628,Greater London,Hackney,Hoxton East & Shoreditch
E1 6JB,51.525584,-0.078298,Greater London,Hackney,Hoxton East & Shoreditch
E1 6JE,51.526418,-0.078275,Greater London,Hackney,Hoxton East & Shoreditch
E1 6JJ,51.524074,-0.076689,Greater London,Hackney,Hoxton East & Shoreditch
E1 6JN,51.526308,-0.077645,Greater London,Hackney,Hoxton East & Shoreditch
E1 6JQ,51.525719,-0.077353,Greater London,Hackney,Hoxton East & Shoreditch
E1 6JT,51.524175,-0.075171,Greater London,Tower Hamlets,Weavers
E1 6JU,51.524079,-0.074844,Greater London,Tower Hamlets,Weavers
E1 6JW,51.52392,-0.073464,Greater London,Tower Hamlets,Weavers
E1 6JX,51.524194,-0.074303,Greater London,Tower Hamlets,Weavers
E1 6JY,51.52373,-0.073963,Greater London,Tower Hamlets,Weavers
E1 6LA,51.524203,-0.073613,Greater London,Tower Hamlets,Weavers
E1 6LB,51.523682,-0.073102,Greater London,Tower Hamlets,Weavers
E1 6LD,51.524047,-0.073012,Greater London,Tower Hamlets,Weavers
E1 6LF,51.524124,-0.072103,Greater London,Tower Hamlets,Weavers
E1 6LG,51.523673,-0.077612,Greater London,Hackney,Hoxton East & Shoreditch
E1 6LN,51.517825,-0.073592,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6LP,51.516329,-0.0723,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6LS,51.516625,-0.072288,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6LT,51.517445,-0.073337,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6LW,51.515986,-0.07279,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6LY,51.519115,-0.073698,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6LZ,51.519912,-0.07421,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6ND,51.521962,-0.075234,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NE,51.515988,-0.072906,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NF,51.520643,-0.074254,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NG,51.520947,-0.074772,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NH,51.520734,-0.07442,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NJ,51.521391,-0.074352,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NN,51.520734,-0.07442,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NP,51.521656,-0.075246,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NQ,51.520947,-0.074772,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NR,51.521722,-0.075446,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NU,51.521894,-0.076029,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6NW,51.521653,-0.074497,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6PG,51.522497,-0.077719,Greater London,Hackney,Hoxton East & Shoreditch
E1 6PJ,51.522489,-0.078241,Greater London,Hackney,Hoxton East & Shoreditch
E1 6PL,51.521187,-0.077933,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6PQ,51.524072,-0.076716,Greater London,Hackney,Hoxton East & Shoreditch
E1 6PR,51.519139,-0.072037,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6PS,51.516798,-0.073505,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6PU,51.518304,-0.071525,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6PW,51.51887,-0.075222,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6PX,51.518546,-0.072581,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QE,51.519345,-0.073038,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QF,51.519857,-0.073549,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QG,51.519528,-0.073823,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QH,51.519868,-0.072612,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QJ,51.519604,-0.072926,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QL,51.521039,-0.072032,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QQ,51.519704,-0.07402,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QR,51.520229,-0.073104,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QS,51.520108,-0.073959,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6QT,51.517757,-0.072211,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RE,51.517514,-0.070535,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RF,51.518016,-0.070975,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RG,51.517859,-0.071861,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RH,51.518553,-0.071243,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RL,51.51959,-0.071543,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RN,51.517501,-0.071948,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RT,51.517877,-0.072941,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RU,51.521721,-0.07151,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6RW,51.517645,-0.073556,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SA,51.524075,-0.071411,Greater London,Tower Hamlets,Weavers
E1 6SB,51.524116,-0.071726,Greater London,Tower Hamlets,Weavers
E1 6SD,51.522052,-0.07363,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SE,51.522345,-0.071758,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SF,51.52189,-0.073593,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SJ,51.522496,-0.072717,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SN,51.52204,-0.073414,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SS,51.521918,-0.074803,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6ST,51.522295,-0.073619,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SW,51.52216,-0.072544,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SX,51.522355,-0.072939,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SY,51.522294,-0.075191,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6SZ,51.522294,-0.075191,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6TB,51.517137,-0.072785,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6TD,51.51682,-0.069901,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6TE,51.516703,-0.069863,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6TY,51.51634,-0.06972,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6UH,51.520924,-0.076676,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6UJ,51.520746,-0.07677,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6UL,51.520691,-0.076166,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6UN,51.520528,-0.07502,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6UP,51.520603,-0.075738,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6UW,51.520528,-0.07502,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 6WL,51.519019,-0.058106,Greater London,Tower Hamlets,Whitechapel
E1 6XZ,51.519019,-0.058106,Greater London,Tower Hamlets,Whitechapel
E1 7AA,51.515567,-0.075635,City of London,City of London,Portsoken
E1 7AB,51.517588,-0.076672,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AD,51.515457,-0.076718,City of London,City of London,Portsoken
E1 7AE,51.515613,-0.076899,City of London,City of London,Portsoken
E1 7AF,51.515613,-0.076899,City of London,City of London,Portsoken
E1 7AH,51.516027,-0.073512,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AJ,51.516769,-0.073896,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AL,51.516769,-0.073881,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AN,51.515408,-0.072613,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AP,51.515397,-0.072484,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AQ,51.515397,-0.072484,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AS,51.514946,-0.071321,Greater London,Tower Hamlets,Whitechapel
E1 7AT,51.514946,-0.071321,Greater London,Tower Hamlets,Whitechapel
E1 7AU,51.516918,-0.07474,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7AW,51.51563,-0.076279,City of London,City of London,Portsoken
E1 7AX,51.515526,-0.078592,City of London,City of London,Aldgate
E1 7AY,51.515526,-0.078592,City of London,City of London,Aldgate
E1 7BB,51.516947,-0.072579,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7BF,51.516826,-0.071777,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7BG,51.517089,-0.073553,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7BH,51.515175,-0.07761,City of London,City of London,Aldgate
E1 7BS,51.515432,-0.076806,City of London,City of London,Portsoken
E1 7DA,51.516149,-0.076646,City of London,City of London,Portsoken
E1 7DB,51.516079,-0.07737,City of London,City of London,Portsoken
E1 7DJ,51.515791,-0.078869,City of London,City of London,Bishopsgate
E1 7EA,51.516057,-0.076564,City of London,City of London,Portsoken
E1 7EB,51.516057,-0.076564,City of London,City of London,Portsoken
E1 7ED,51.516057,-0.076564,City of London,City of London,Portsoken
E1 7EE,51.515796,-0.077108,City of London,City of London,Portsoken
E1 7EF,51.515796,-0.077108,City of London,City of London,Portsoken
E1 7EG,51.51635,-0.076897,City of London,City of London,Portsoken
E1 7ES,51.51797,-0.078054,City of London,City of London,Bishopsgate
E1 7EX,51.515815,-0.075493,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7EY,51.515704,-0.075324,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7EZ,51.516755,-0.076753,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7HP,51.518126,-0.078235,City of London,City of London,Bishopsgate
E1 7HQ,51.51796,-0.076916,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7HR,51.517827,-0.077527,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7HS,51.517758,-0.077169,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7HT,51.517807,-0.077974,City of London,City of London,Bishopsgate
E1 7HW,51.518202,-0.077816,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7HY,51.518162,-0.078795,City of London,City of London,Bishopsgate
E1 7JF,51.517946,-0.078805,City of London,City of London,Bishopsgate
E1 7JH,51.518041,-0.078527,City of London,City of London,Bishopsgate
E1 7JJ,51.517975,-0.078875,City of London,City of London,Bishopsgate
E1 7LA,51.517109,-0.075438,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7LB,51.516819,-0.075741,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7LE,51.516899,-0.076228,Greater London,Tower Hamlets,Spitalfields & Banglatown
E1 7LF,51.517314,-0.076986,Greater London,Tower Hamlets,Spitalfields & Banglatown
